sale_date,product_name,category,quantity,unit_price,revenue,base_price,discount_pct,event,campaign,day_of_week,month,is_weekend
2025-03-27,Potatoes 5kg,Produce,26,15.0,390.0,15,0,Ramadan 2025,,Thursday,3,False
2025-03-28,Potatoes 5kg,Produce,102,15.0,1530.0,15,0,Ramadan 2025,,Friday,3,True
2025-03-29,Potatoes 5kg,Produce,88,15.0,1320.0,15,0,Ramadan 2025,,Saturday,3,True
2025-03-30,Potatoes 5kg,Produce,50,15.0,750.0,15,0,Eid Al-Fitr 2025,,Sunday,3,False
2025-03-31,Potatoes 5kg,Produce,38,15.0,570.0,15,0,Eid Al-Fitr 2025,,Monday,3,False
2025-04-01,Potatoes 5kg,Produce,51,15.0,765.0,15,0,Eid Al-Fitr 2025,,Tuesday,4,False
2025-04-02,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Wednesday,4,False
2025-04-03,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Thursday,4,False
2025-04-04,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Friday,4,True
2025-04-05,Potatoes 5kg,Produce,67,15.0,1005.0,15,0,,,Saturday,4,True
2025-04-06,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Sunday,4,False
2025-04-07,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Monday,4,False
2025-04-08,Potatoes 5kg,Produce,46,15.0,690.0,15,0,,,Tuesday,4,False
2025-04-09,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Wednesday,4,False
2025-04-10,Potatoes 5kg,Produce,11,15.0,165.0,15,0,,,Thursday,4,False
2025-04-11,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Friday,4,True
2025-04-12,Potatoes 5kg,Produce,44,15.0,660.0,15,0,,,Saturday,4,True
2025-04-13,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Sunday,4,False
2025-04-14,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Monday,4,False
2025-04-15,Potatoes 5kg,Produce,45,15.0,675.0,15,0,,,Tuesday,4,False
2025-04-16,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Wednesday,4,False
2025-04-17,Potatoes 5kg,Produce,42,15.0,630.0,15,0,,,Thursday,4,False
2025-04-18,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Friday,4,True
2025-04-19,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Saturday,4,True
2025-04-20,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Sunday,4,False
2025-04-21,Potatoes 5kg,Produce,31,15.0,465.0,15,0,,,Monday,4,False
2025-04-22,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Tuesday,4,False
2025-04-23,Potatoes 5kg,Produce,61,15.0,915.0,15,0,,,Wednesday,4,False
2025-04-24,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Thursday,4,False
2025-04-25,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Friday,4,True
2025-04-26,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Saturday,4,True
2025-04-27,Potatoes 5kg,Produce,44,15.0,660.0,15,0,,,Sunday,4,False
2025-04-28,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Monday,4,False
2025-04-29,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Tuesday,4,False
2025-04-30,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Wednesday,4,False
2025-05-01,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Thursday,5,False
2025-05-02,Potatoes 5kg,Produce,71,15.0,1065.0,15,0,,,Friday,5,True
2025-05-03,Potatoes 5kg,Produce,56,15.0,840.0,15,0,,,Saturday,5,True
2025-05-04,Potatoes 5kg,Produce,44,15.0,660.0,15,0,,,Sunday,5,False
2025-05-05,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Monday,5,False
2025-05-06,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Tuesday,5,False
2025-05-07,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Wednesday,5,False
2025-05-08,Potatoes 5kg,Produce,46,15.0,690.0,15,0,,,Thursday,5,False
2025-05-09,Potatoes 5kg,Produce,72,15.0,1080.0,15,0,,,Friday,5,True
2025-05-10,Potatoes 5kg,Produce,85,15.0,1275.0,15,0,,,Saturday,5,True
2025-05-11,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Sunday,5,False
2025-05-12,Potatoes 5kg,Produce,44,15.0,660.0,15,0,,,Monday,5,False
2025-05-13,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Tuesday,5,False
2025-05-14,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Wednesday,5,False
2025-05-15,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Thursday,5,False
2025-05-16,Potatoes 5kg,Produce,61,15.0,915.0,15,0,,,Friday,5,True
2025-05-17,Potatoes 5kg,Produce,58,15.0,870.0,15,0,,,Saturday,5,True
2025-05-18,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Sunday,5,False
2025-05-19,Potatoes 5kg,Produce,32,15.0,480.0,15,0,,,Monday,5,False
2025-05-20,Potatoes 5kg,Produce,39,15.0,585.0,15,0,,,Tuesday,5,False
2025-05-21,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Wednesday,5,False
2025-05-22,Potatoes 5kg,Produce,39,15.0,585.0,15,0,,,Thursday,5,False
2025-05-23,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Friday,5,True
2025-05-24,Potatoes 5kg,Produce,56,15.0,840.0,15,0,,,Saturday,5,True
2025-05-25,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Sunday,5,False
2025-05-26,Potatoes 5kg,Produce,46,15.0,690.0,15,0,,,Monday,5,False
2025-05-27,Potatoes 5kg,Produce,42,15.0,630.0,15,0,,,Tuesday,5,False
2025-05-28,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Wednesday,5,False
2025-05-29,Potatoes 5kg,Produce,52,15.0,780.0,15,0,,,Thursday,5,False
2025-05-30,Potatoes 5kg,Produce,80,15.0,1200.0,15,0,,,Friday,5,True
2025-05-31,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Saturday,5,True
2025-06-01,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Sunday,6,False
2025-06-02,Potatoes 5kg,Produce,43,15.0,645.0,15,0,,,Monday,6,False
2025-06-03,Potatoes 5kg,Produce,56,15.0,840.0,15,0,,,Tuesday,6,False
2025-06-04,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Wednesday,6,False
2025-06-05,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Thursday,6,False
2025-06-06,Potatoes 5kg,Produce,56,15.0,840.0,15,0,Eid Al-Adha 2025,,Friday,6,True
2025-06-07,Potatoes 5kg,Produce,56,15.0,840.0,15,0,Eid Al-Adha 2025,,Saturday,6,True
2025-06-08,Potatoes 5kg,Produce,55,15.0,825.0,15,0,Eid Al-Adha 2025,,Sunday,6,False
2025-06-09,Potatoes 5kg,Produce,46,15.0,690.0,15,0,Eid Al-Adha 2025,,Monday,6,False
2025-06-10,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Tuesday,6,False
2025-06-11,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Wednesday,6,False
2025-06-12,Potatoes 5kg,Produce,44,15.0,660.0,15,0,,,Thursday,6,False
2025-06-13,Potatoes 5kg,Produce,80,15.0,1200.0,15,0,,,Friday,6,True
2025-06-14,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Saturday,6,True
2025-06-15,Potatoes 5kg,Produce,39,15.0,585.0,15,0,,,Sunday,6,False
2025-06-16,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Monday,6,False
2025-06-17,Potatoes 5kg,Produce,38,15.0,570.0,15,0,,,Tuesday,6,False
2025-06-18,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Wednesday,6,False
2025-06-19,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Thursday,6,False
2025-06-20,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Friday,6,True
2025-06-21,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Saturday,6,True
2025-06-22,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Sunday,6,False
2025-06-23,Potatoes 5kg,Produce,46,15.0,690.0,15,0,,,Monday,6,False
2025-06-24,Potatoes 5kg,Produce,52,15.0,780.0,15,0,,,Tuesday,6,False
2025-06-25,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Wednesday,6,False
2025-06-26,Potatoes 5kg,Produce,43,15.0,645.0,15,0,,,Thursday,6,False
2025-06-27,Potatoes 5kg,Produce,66,15.0,990.0,15,0,,,Friday,6,True
2025-06-28,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Saturday,6,True
2025-06-29,Potatoes 5kg,Produce,33,15.0,495.0,15,0,,,Sunday,6,False
2025-06-30,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Monday,6,False
2025-07-01,Potatoes 5kg,Produce,40,15.0,600.0,15,0,,,Tuesday,7,False
2025-07-02,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Wednesday,7,False
2025-07-03,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Thursday,7,False
2025-07-04,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Friday,7,True
2025-07-05,Potatoes 5kg,Produce,67,15.0,1005.0,15,0,,,Saturday,7,True
2025-07-06,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Sunday,7,False
2025-07-07,Potatoes 5kg,Produce,42,15.0,630.0,15,0,,,Monday,7,False
2025-07-08,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Tuesday,7,False
2025-07-09,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Wednesday,7,False
2025-07-10,Potatoes 5kg,Produce,35,15.0,525.0,15,0,,,Thursday,7,False
2025-07-11,Potatoes 5kg,Produce,61,15.0,915.0,15,0,,,Friday,7,True
2025-07-12,Potatoes 5kg,Produce,86,15.0,1290.0,15,0,,,Saturday,7,True
2025-07-13,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Sunday,7,False
2025-07-14,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Monday,7,False
2025-07-15,Potatoes 5kg,Produce,61,15.0,915.0,15,0,,,Tuesday,7,False
2025-07-16,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Wednesday,7,False
2025-07-17,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Thursday,7,False
2025-07-18,Potatoes 5kg,Produce,70,15.0,1050.0,15,0,,,Friday,7,True
2025-07-19,Potatoes 5kg,Produce,69,15.0,1035.0,15,0,,,Saturday,7,True
2025-07-20,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Sunday,7,False
2025-07-21,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Monday,7,False
2025-07-22,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Tuesday,7,False
2025-07-23,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Wednesday,7,False
2025-07-24,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Thursday,7,False
2025-07-25,Potatoes 5kg,Produce,62,15.0,930.0,15,0,,,Friday,7,True
2025-07-26,Potatoes 5kg,Produce,73,15.0,1095.0,15,0,,,Saturday,7,True
2025-07-27,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Sunday,7,False
2025-07-28,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Monday,7,False
2025-07-29,Potatoes 5kg,Produce,43,15.0,645.0,15,0,,,Tuesday,7,False
2025-07-30,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Wednesday,7,False
2025-07-31,Potatoes 5kg,Produce,56,15.0,840.0,15,0,,,Thursday,7,False
2025-08-01,Potatoes 5kg,Produce,66,15.0,990.0,15,0,,,Friday,8,True
2025-08-02,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Saturday,8,True
2025-08-03,Potatoes 5kg,Produce,16,15.0,240.0,15,0,,,Sunday,8,False
2025-08-04,Potatoes 5kg,Produce,25,15.0,375.0,15,0,,,Monday,8,False
2025-08-05,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Tuesday,8,False
2025-08-06,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Wednesday,8,False
2025-08-07,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Thursday,8,False
2025-08-08,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Friday,8,True
2025-08-09,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Saturday,8,True
2025-08-10,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Sunday,8,False
2025-08-11,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Monday,8,False
2025-08-12,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Tuesday,8,False
2025-08-13,Potatoes 5kg,Produce,45,15.0,675.0,15,0,,,Wednesday,8,False
2025-08-14,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Thursday,8,False
2025-08-15,Potatoes 5kg,Produce,62,15.0,930.0,15,0,,,Friday,8,True
2025-08-16,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Saturday,8,True
2025-08-17,Potatoes 5kg,Produce,39,15.0,585.0,15,0,,,Sunday,8,False
2025-08-18,Potatoes 5kg,Produce,52,15.0,780.0,15,0,,,Monday,8,False
2025-08-19,Potatoes 5kg,Produce,46,15.0,690.0,15,0,,,Tuesday,8,False
2025-08-20,Potatoes 5kg,Produce,58,15.0,870.0,15,0,,,Wednesday,8,False
2025-08-21,Potatoes 5kg,Produce,71,15.0,1065.0,15,0,,,Thursday,8,False
2025-08-22,Potatoes 5kg,Produce,58,15.0,870.0,15,0,,,Friday,8,True
2025-08-23,Potatoes 5kg,Produce,82,15.0,1230.0,15,0,,,Saturday,8,True
2025-08-24,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Sunday,8,False
2025-08-25,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Monday,8,False
2025-08-26,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Tuesday,8,False
2025-08-27,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Wednesday,8,False
2025-08-28,Potatoes 5kg,Produce,61,15.0,915.0,15,0,,,Thursday,8,False
2025-08-29,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Friday,8,True
2025-08-30,Potatoes 5kg,Produce,68,15.0,1020.0,15,0,,,Saturday,8,True
2025-08-31,Potatoes 5kg,Produce,39,15.0,585.0,15,0,,,Sunday,8,False
2025-09-01,Potatoes 5kg,Produce,47,15.0,705.0,15,0,Back to School 2025,,Monday,9,False
2025-09-02,Potatoes 5kg,Produce,70,15.0,1050.0,15,0,Back to School 2025,,Tuesday,9,False
2025-09-03,Potatoes 5kg,Produce,42,15.0,630.0,15,0,Back to School 2025,,Wednesday,9,False
2025-09-04,Potatoes 5kg,Produce,65,15.0,975.0,15,0,Back to School 2025,,Thursday,9,False
2025-09-05,Potatoes 5kg,Produce,74,15.0,1110.0,15,0,Back to School 2025,,Friday,9,True
2025-09-06,Potatoes 5kg,Produce,64,15.0,960.0,15,0,Back to School 2025,,Saturday,9,True
2025-09-07,Potatoes 5kg,Produce,53,15.0,795.0,15,0,Back to School 2025,,Sunday,9,False
2025-09-08,Potatoes 5kg,Produce,62,15.0,930.0,15,0,Back to School 2025,,Monday,9,False
2025-09-09,Potatoes 5kg,Produce,60,15.0,900.0,15,0,Back to School 2025,,Tuesday,9,False
2025-09-10,Potatoes 5kg,Produce,50,15.0,750.0,15,0,Back to School 2025,,Wednesday,9,False
2025-09-11,Potatoes 5kg,Produce,70,15.0,1050.0,15,0,Back to School 2025,,Thursday,9,False
2025-09-12,Potatoes 5kg,Produce,64,15.0,960.0,15,0,Back to School 2025,,Friday,9,True
2025-09-13,Potatoes 5kg,Produce,69,15.0,1035.0,15,0,Back to School 2025,,Saturday,9,True
2025-09-14,Potatoes 5kg,Produce,55,15.0,825.0,15,0,Back to School 2025,,Sunday,9,False
2025-09-15,Potatoes 5kg,Produce,45,15.0,675.0,15,0,Back to School 2025,,Monday,9,False
2025-09-16,Potatoes 5kg,Produce,56,15.0,840.0,15,0,,,Tuesday,9,False
2025-09-17,Potatoes 5kg,Produce,58,15.0,870.0,15,0,,,Wednesday,9,False
2025-09-18,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Thursday,9,False
2025-09-19,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Friday,9,True
2025-09-20,Potatoes 5kg,Produce,69,15.0,1035.0,15,0,,,Saturday,9,True
2025-09-21,Potatoes 5kg,Produce,45,15.0,675.0,15,0,,,Sunday,9,False
2025-09-22,Potatoes 5kg,Produce,39,15.0,585.0,15,0,,,Monday,9,False
2025-09-23,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Tuesday,9,False
2025-09-24,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Wednesday,9,False
2025-09-25,Potatoes 5kg,Produce,42,15.0,630.0,15,0,,,Thursday,9,False
2025-09-26,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Friday,9,True
2025-09-27,Potatoes 5kg,Produce,63,15.0,945.0,15,0,,,Saturday,9,True
2025-09-28,Potatoes 5kg,Produce,62,15.0,930.0,15,0,,,Sunday,9,False
2025-09-29,Potatoes 5kg,Produce,40,15.0,600.0,15,0,,,Monday,9,False
2025-09-30,Potatoes 5kg,Produce,52,15.0,780.0,15,0,,,Tuesday,9,False
2025-10-01,Potatoes 5kg,Produce,40,15.0,600.0,15,0,,,Wednesday,10,False
2025-10-02,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Thursday,10,False
2025-10-03,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Friday,10,True
2025-10-04,Potatoes 5kg,Produce,82,15.0,1230.0,15,0,,,Saturday,10,True
2025-10-05,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Sunday,10,False
2025-10-06,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Monday,10,False
2025-10-07,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Tuesday,10,False
2025-10-08,Potatoes 5kg,Produce,46,15.0,690.0,15,0,,,Wednesday,10,False
2025-10-09,Potatoes 5kg,Produce,43,15.0,645.0,15,0,,,Thursday,10,False
2025-10-10,Potatoes 5kg,Produce,85,15.0,1275.0,15,0,,,Friday,10,True
2025-10-11,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Saturday,10,True
2025-10-12,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Sunday,10,False
2025-10-13,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Monday,10,False
2025-10-14,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Tuesday,10,False
2025-10-15,Potatoes 5kg,Produce,41,15.0,615.0,15,0,,,Wednesday,10,False
2025-10-16,Potatoes 5kg,Produce,61,15.0,915.0,15,0,,,Thursday,10,False
2025-10-17,Potatoes 5kg,Produce,74,15.0,1110.0,15,0,,,Friday,10,True
2025-10-18,Potatoes 5kg,Produce,84,15.0,1260.0,15,0,,,Saturday,10,True
2025-10-19,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Sunday,10,False
2025-10-20,Potatoes 5kg,Produce,56,15.0,840.0,15,0,,,Monday,10,False
2025-10-21,Potatoes 5kg,Produce,65,15.0,975.0,15,0,,,Tuesday,10,False
2025-10-22,Potatoes 5kg,Produce,40,15.0,600.0,15,0,,,Wednesday,10,False
2025-10-23,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Thursday,10,False
2025-10-24,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Friday,10,True
2025-10-25,Potatoes 5kg,Produce,69,15.0,1035.0,15,0,,,Saturday,10,True
2025-10-26,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Sunday,10,False
2025-10-27,Potatoes 5kg,Produce,38,15.0,570.0,15,0,,,Monday,10,False
2025-10-28,Potatoes 5kg,Produce,63,15.0,945.0,15,0,,,Tuesday,10,False
2025-10-29,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Wednesday,10,False
2025-10-30,Potatoes 5kg,Produce,50,15.0,750.0,15,0,,,Thursday,10,False
2025-10-31,Potatoes 5kg,Produce,74,15.0,1110.0,15,0,,,Friday,10,True
2025-11-01,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Saturday,11,True
2025-11-02,Potatoes 5kg,Produce,37,15.0,555.0,15,0,,,Sunday,11,False
2025-11-03,Potatoes 5kg,Produce,37,15.0,555.0,15,0,,,Monday,11,False
2025-11-04,Potatoes 5kg,Produce,51,15.0,765.0,15,0,,,Tuesday,11,False
2025-11-05,Potatoes 5kg,Produce,43,15.0,645.0,15,0,,,Wednesday,11,False
2025-11-06,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Thursday,11,False
2025-11-07,Potatoes 5kg,Produce,63,15.0,945.0,15,0,,,Friday,11,True
2025-11-08,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Saturday,11,True
2025-11-09,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Sunday,11,False
2025-11-10,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Monday,11,False
2025-11-11,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Tuesday,11,False
2025-11-12,Potatoes 5kg,Produce,42,15.0,630.0,15,0,,,Wednesday,11,False
2025-11-13,Potatoes 5kg,Produce,36,15.0,540.0,15,0,,,Thursday,11,False
2025-11-14,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Friday,11,True
2025-11-15,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Saturday,11,True
2025-11-16,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Sunday,11,False
2025-11-17,Potatoes 5kg,Produce,44,15.0,660.0,15,0,,,Monday,11,False
2025-11-18,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Tuesday,11,False
2025-11-19,Potatoes 5kg,Produce,45,15.0,675.0,15,0,,,Wednesday,11,False
2025-11-20,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Thursday,11,False
2025-11-21,Potatoes 5kg,Produce,69,15.0,1035.0,15,0,,,Friday,11,True
2025-11-22,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Saturday,11,True
2025-11-23,Potatoes 5kg,Produce,39,15.0,585.0,15,0,,,Sunday,11,False
2025-11-24,Potatoes 5kg,Produce,37,15.0,555.0,15,0,,,Monday,11,False
2025-11-25,Potatoes 5kg,Produce,40,15.0,600.0,15,0,,,Tuesday,11,False
2025-11-26,Potatoes 5kg,Produce,55,15.0,825.0,15,0,,,Wednesday,11,False
2025-11-27,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Thursday,11,False
2025-11-28,Potatoes 5kg,Produce,62,15.0,930.0,15,0,,,Friday,11,True
2025-11-29,Potatoes 5kg,Produce,81,15.0,1215.0,15,0,,,Saturday,11,True
2025-11-30,Potatoes 5kg,Produce,62,15.0,930.0,15,0,,,Sunday,11,False
2025-12-01,Potatoes 5kg,Produce,43,15.0,645.0,15,0,,,Monday,12,False
2025-12-02,Potatoes 5kg,Produce,59,15.0,885.0,15,0,,,Tuesday,12,False
2025-12-03,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Wednesday,12,False
2025-12-04,Potatoes 5kg,Produce,61,15.0,915.0,15,0,,,Thursday,12,False
2025-12-05,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Friday,12,True
2025-12-06,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Saturday,12,True
2025-12-07,Potatoes 5kg,Produce,46,15.0,690.0,15,0,,,Sunday,12,False
2025-12-08,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Monday,12,False
2025-12-09,Potatoes 5kg,Produce,62,15.0,930.0,15,0,,,Tuesday,12,False
2025-12-10,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Wednesday,12,False
2025-12-11,Potatoes 5kg,Produce,45,15.0,675.0,15,0,,,Thursday,12,False
2025-12-12,Potatoes 5kg,Produce,66,15.0,990.0,15,0,,,Friday,12,True
2025-12-13,Potatoes 5kg,Produce,53,15.0,795.0,15,0,,,Saturday,12,True
2025-12-14,Potatoes 5kg,Produce,60,15.0,900.0,15,0,,,Sunday,12,False
2025-12-15,Potatoes 5kg,Produce,40,15.0,600.0,15,0,,,Monday,12,False
2025-12-16,Potatoes 5kg,Produce,48,15.0,720.0,15,0,,,Tuesday,12,False
2025-12-17,Potatoes 5kg,Produce,54,15.0,810.0,15,0,,,Wednesday,12,False
2025-12-18,Potatoes 5kg,Produce,49,15.0,735.0,15,0,,,Thursday,12,False
2025-12-19,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Friday,12,True
2025-12-20,Potatoes 5kg,Produce,55,15.0,825.0,15,0,Christmas 2025,,Saturday,12,True
2025-12-21,Potatoes 5kg,Produce,63,15.0,945.0,15,0,Christmas 2025,,Sunday,12,False
2025-12-22,Potatoes 5kg,Produce,42,15.0,630.0,15,0,Christmas 2025,,Monday,12,False
2025-12-23,Potatoes 5kg,Produce,56,15.0,840.0,15,0,Christmas 2025,,Tuesday,12,False
2025-12-24,Potatoes 5kg,Produce,45,15.0,675.0,15,0,Christmas 2025,,Wednesday,12,False
2025-12-25,Potatoes 5kg,Produce,67,15.0,1005.0,15,0,Christmas 2025,,Thursday,12,False
2025-12-26,Potatoes 5kg,Produce,84,15.0,1260.0,15,0,Christmas 2025,,Friday,12,True
2025-12-27,Potatoes 5kg,Produce,64,15.0,960.0,15,0,,,Saturday,12,True
2025-12-28,Potatoes 5kg,Produce,47,15.0,705.0,15,0,,,Sunday,12,False
2025-12-29,Potatoes 5kg,Produce,57,15.0,855.0,15,0,,,Monday,12,False
2025-12-30,Potatoes 5kg,Produce,42,15.0,630.0,15,0,,,Tuesday,12,False
2025-12-31,Potatoes 5kg,Produce,58,15.0,870.0,15,0,,,Wednesday,12,False
2024-01-01,Chicken 1kg,Meat,31,20.0,620.0,20,0,,,Monday,1,False
2024-01-02,Chicken 1kg,Meat,49,20.0,980.0,20,0,,,Tuesday,1,False
2024-01-03,Chicken 1kg,Meat,51,20.0,1020.0,20,0,,,Wednesday,1,False
2024-01-04,Chicken 1kg,Meat,47,20.0,940.0,20,0,,,Thursday,1,False
2024-01-05,Chicken 1kg,Meat,63,20.0,1260.0,20,0,,,Friday,1,True
2024-01-06,Chicken 1kg,Meat,64,20.0,1280.0,20,0,,,Saturday,1,True
2024-01-07,Chicken 1kg,Meat,46,20.0,920.0,20,0,,,Sunday,1,False
2024-01-08,Chicken 1kg,Meat,45,20.0,900.0,20,0,,,Monday,1,False
2024-01-09,Chicken 1kg,Meat,38,20.0,760.0,20,0,,,Tuesday,1,False
2024-01-10,Chicken 1kg,Meat,44,20.0,880.0,20,0,,,Wednesday,1,False
2024-01-11,Chicken 1kg,Meat,44,20.0,880.0,20,0,,,Thursday,1,False
2024-01-12,Chicken 1kg,Meat,59,20.0,1180.0,20,0,,,Friday,1,True
2024-01-13,Chicken 1kg,Meat,56,20.0,1120.0,20,0,,,Saturday,1,True
2024-01-14,Chicken 1kg,Meat,46,20.0,920.0,20,0,,,Sunday,1,False
2024-01-15,Chicken 1kg,Meat,42,20.0,840.0,20,0,,,Monday,1,False
2024-01-16,Chicken 1kg,Meat,45,20.0,900.0,20,0,,,Tuesday,1,False
